user_id,item_id,watch_percentage,created_at,rating
497651,733,100,2020-12-23 05:13:03,10
497651,117891,100,2020-03-18 20:08:41,10
497651,182545,100,2020-12-23 05:16:23,10
3928,528,100,2020-06-24 10:12:28,10
536461,528,100,2020-07-06 21:14:56,10
551437,528,0,2020-09-22 14:49:45,1
551437,124664,86,2020-09-22 14:42:16,9
551437,124665,100,2020-09-22 14:35:59,10
551437,124666,4,2020-09-22 11:17:05,1
582221,528,100,2021-03-11 02:46:33,10
608098,530,30,2021-09-08 17:46:02,3
588915,533,13,2021-04-12 00:59:28,2
672,538,100,2018-10-30 09:46:02,10
672,815,100,2018-10-30 09:55:20,10
672,7105,100,2018-10-30 09:59:44,10
284287,538,100,2019-02-26 02:35:22,10
284287,733,100,2019-02-20 20:36:37,10
284287,734,100,2019-02-22 04:29:59,10
284287,735,100,2019-02-22 04:34:59,10
284287,736,100,2019-02-22 04:38:43,10
284287,737,100,2019-02-22 04:41:15,10
284287,738,100,2019-02-22 04:51:15,10
284287,739,100,2019-02-22 04:52:40,10
284287,740,100,2019-02-24 03:35:23,10
284287,741,100,2019-02-24 03:39:16,10
284287,742,100,2019-02-24 03:44:32,10
284287,743,100,2019-02-24 03:50:14,10
284287,744,100,2019-02-22 04:21:20,10
284287,745,100,2019-02-20 20:27:53,10
284287,746,100,2019-02-24 16:36:06,10
284287,747,100,2019-02-24 16:41:55,10
284287,748,100,2019-02-24 16:44:43,10
284287,749,100,2019-02-24 16:49:46,10
284287,750,100,2019-02-25 06:38:50,10
284287,751,100,2019-02-25 06:40:29,10
284287,752,100,2019-02-25 06:44:02,10
284287,753,100,2019-02-25 06:49:09,10
284287,754,100,2019-02-25 06:51:14,10
284287,755,100,2019-02-25 06:55:35,10
284287,756,100,2019-02-25 06:59:50,10
284287,757,100,2019-02-25 07:03:48,10
284287,758,100,2019-02-25 07:05:32,10
284287,759,100,2019-02-25 15:42:26,10
284287,760,100,2019-02-25 15:44:54,10
284287,761,100,2019-02-25 15:48:09,10
284287,762,100,2019-02-25 15:51:33,10
284287,764,100,2019-02-25 15:56:10,10
284287,765,100,2019-02-25 16:24:19,10
284287,766,100,2019-02-25 16:27:56,10
284287,769,100,2019-02-22 04:58:18,10
284287,770,100,2019-02-22 05:00:53,10
284287,771,100,2019-02-22 05:04:28,10
284287,772,100,2019-02-24 03:23:24,10
284287,773,100,2019-02-24 03:30:45,10
284287,774,100,2019-02-25 16:34:20,10
284287,775,100,2019-02-25 16:42:52,10
284287,776,100,2019-02-25 22:31:09,10
284287,777,100,2019-02-25 23:06:09,10
284287,778,100,2019-02-25 23:10:48,10
284287,779,100,2019-02-25 23:12:06,10
284287,780,100,2019-02-25 23:17:27,10
284287,781,100,2019-02-25 23:20:40,10
284287,782,100,2019-02-25 23:34:06,10
284287,783,100,2019-02-25 23:41:16,10
284287,784,100,2019-02-25 23:46:49,10
284287,785,100,2019-02-25 23:51:51,10
284287,786,100,2019-02-26 01:45:48,10
284287,787,100,2019-02-26 01:48:55,10
284287,788,100,2019-02-26 01:54:12,10
284287,789,100,2019-02-26 01:56:10,10
284287,790,100,2019-02-26 01:59:19,10
284287,791,100,2019-02-26 02:03:09,10
284287,792,100,2019-02-26 02:10:55,10
284287,65425,100,2019-02-24 17:00:12,10
284287,65426,100,2019-02-24 17:47:12,10
284287,65427,100,2019-02-25 01:19:43,10
284287,65428,100,2019-02-25 01:20:38,10
284287,65429,100,2019-02-25 01:29:03,10
284287,65430,100,2019-02-25 01:36:11,10
310552,538,26,2019-04-12 23:19:53,3
267604,545,100,2018-10-18 08:48:54,10
268899,545,86,2018-10-23 10:24:17,9
275908,545,100,2018-11-06 11:12:37,10
276296,545,100,2018-11-08 13:26:02,10
276296,762,10,2019-03-04 13:31:19,1
276296,763,40,2019-03-04 13:29:54,4
276296,52609,14,2019-01-11 12:13:37,2
188767,545,9,2018-11-20 17:51:22,1
188767,558,21,2018-11-20 17:51:32,3
245892,545,32,2018-12-12 09:25:02,4
174528,545,24,2019-01-02 21:45:58,3
174528,733,100,2019-01-02 21:26:19,10
174528,734,69,2019-01-02 21:29:24,7
174528,737,100,2019-01-02 21:31:57,10
174528,738,100,2019-01-02 21:36:26,10
174528,739,56,2019-01-02 21:43:10,6
174528,7626,100,2019-01-02 21:46:34,10
287664,545,100,2019-01-06 21:00:37,10
274455,545,14,2019-02-05 16:11:03,2
274455,813,65,2019-01-31 10:36:16,7
274455,814,41,2019-01-31 10:45:43,5
274455,815,48,2019-01-31 10:56:07,5
274455,816,32,2019-01-31 11:03:43,4
274455,817,71,2019-01-31 11:21:25,8
274455,818,100,2019-01-31 11:30:09,10
274455,819,77,2019-01-31 11:38:19,8
274455,820,11,2019-01-31 11:48:46,2
274455,821,13,2019-01-31 12:00:31,2
274455,822,12,2019-01-31 12:09:53,2
274455,823,43,2019-01-31 12:20:19,5
274455,824,24,2019-01-31 12:30:01,3
274455,825,34,2019-01-31 14:13:42,4
274455,826,54,2019-01-31 14:22:23,6
274455,827,69,2019-01-31 14:30:24,7
274455,828,38,2019-01-31 14:46:37,4
274455,829,18,2019-01-31 14:59:56,2
274455,830,59,2019-01-31 15:08:45,6
274455,831,21,2019-01-31 15:24:12,3
274455,832,24,2019-01-31 15:34:20,3
274455,833,13,2019-01-31 15:42:37,2
274455,834,22,2019-01-31 15:55:38,3
274455,835,15,2019-01-31 16:02:00,2
274455,836,14,2019-01-31 16:08:26,2
274455,837,3,2019-01-31 16:14:23,1
274455,838,8,2019-01-31 16:19:47,1
274455,839,2,2019-01-31 16:30:57,1
274455,842,5,2019-01-31 16:43:19,1
274455,843,5,2019-01-31 16:47:39,1
274455,844,2,2019-01-31 16:52:19,1
274455,845,14,2019-01-31 16:56:35,2
274455,846,2,2019-01-31 17:02:17,1
274455,847,7,2019-01-31 17:07:19,1
274455,848,6,2019-01-31 17:11:14,1
274455,849,14,2019-01-31 17:14:55,2
274455,850,10,2019-01-31 17:19:15,1
274455,851,5,2019-01-31 17:23:03,1
274455,852,4,2019-01-31 17:27:40,1
274455,853,8,2019-02-01 10:08:13,1
274455,854,8,2019-02-01 10:16:27,1
274455,855,9,2019-02-01 10:23:29,1
108551,545,58,2019-02-08 13:42:34,6
108551,733,100,2019-02-08 15:15:08,10
108551,734,100,2019-02-08 15:17:56,10
108551,735,100,2019-02-08 15:22:40,10
108551,736,100,2019-02-08 15:24:41,10
108551,737,86,2019-02-08 15:25:49,9
108551,738,100,2019-02-08 15:20:58,10
108551,739,71,2019-02-08 15:26:39,8
296089,545,100,2019-02-20 10:40:24,10
259390,545,100,2019-02-25 12:01:22,10
259390,546,100,2019-02-25 12:03:24,10
259390,547,100,2019-02-25 12:17:34,10
259390,548,55,2019-02-25 13:34:29,6
259390,549,100,2019-02-25 13:29:43,10
259390,550,100,2019-02-25 15:33:19,10
259390,551,100,2019-02-25 13:31:54,10
259390,552,100,2019-02-25 15:27:07,10
259390,553,100,2019-02-25 15:22:52,10
259390,554,100,2019-02-25 15:21:29,10
259390,555,100,2019-02-25 15:29:47,10
259390,556,100,2019-02-25 14:03:10,10
259390,557,100,2019-02-25 15:04:22,10
259390,558,100,2019-02-25 13:14:35,10
259390,559,100,2019-02-25 12:07:45,10
259390,561,100,2019-02-25 13:12:25,10
259390,7104,100,2019-02-25 15:36:08,10
259390,7105,100,2019-02-25 15:44:34,10
259390,7106,100,2019-02-25 15:47:29,10
259390,7107,100,2019-02-25 15:48:46,10
259390,7108,100,2019-02-25 15:49:55,10
259390,7109,100,2019-02-25 15:54:02,10
259390,7110,100,2019-02-25 16:02:09,10
259390,7111,100,2019-02-25 16:05:05,10
259390,7112,100,2019-02-25 16:13:00,10
259390,7113,100,2019-02-25 16:15:45,10
259390,7114,100,2019-02-25 16:36:09,10
259390,7115,100,2019-02-25 16:39:10,10
259390,7116,100,2019-02-25 16:41:36,10
259390,7117,100,2019-02-25 16:43:03,10
259390,7118,90,2019-02-25 16:49:27,9
259390,7119,100,2019-02-25 16:58:48,10
259390,7120,100,2019-02-26 12:28:09,10
259390,7121,100,2019-02-26 12:44:01,10
259390,7122,100,2019-02-26 12:52:50,10
259390,16365,99,2019-02-25 12:20:07,10
259390,16366,100,2019-02-26 13:10:33,10
259390,16367,100,2019-02-26 13:13:11,10
259390,16368,100,2019-02-26 13:17:45,10
259390,16369,100,2019-02-26 13:39:32,10
259390,16370,100,2019-02-26 14:00:26,10
259390,16371,100,2019-02-26 14:50:20,10
259390,16372,100,2019-02-26 14:53:12,10
259390,16373,100,2019-02-26 15:02:46,10
259390,16374,100,2019-02-26 16:29:06,10
259390,16375,100,2019-02-26 16:37:20,10
259390,16376,100,2019-02-26 17:02:19,10
259390,16377,100,2019-02-26 17:14:44,10
259390,16378,100,2019-02-26 18:20:07,10
259390,16379,100,2019-02-26 18:34:46,10
259390,16380,100,2019-02-26 18:40:23,10
259390,16381,100,2019-02-26 18:53:11,10
259390,16382,100,2019-02-27 10:12:21,10
259390,16383,100,2019-02-27 10:14:30,10
259390,16384,100,2019-02-27 10:21:59,10
259390,16385,100,2019-02-27 10:54:06,10
259390,16386,100,2019-02-27 11:00:28,10
259390,16387,100,2019-02-27 11:06:36,10
259390,16388,100,2019-02-27 13:16:32,10
259390,16389,100,2019-02-27 15:04:03,10
259390,16390,100,2019-02-27 15:59:14,10
259390,16391,100,2019-02-27 16:02:40,10
297764,545,100,2019-03-05 16:01:52,10
297764,7104,100,2019-03-05 15:40:34,10
297764,7105,100,2019-03-05 15:43:09,10
297764,7106,100,2019-03-05 15:56:31,10
304562,545,43,2019-03-13 11:04:40,5
304562,546,5,2019-03-13 11:05:13,1
304562,549,100,2019-03-13 11:05:26,10
304562,556,0,2019-03-13 11:13:27,1
304562,733,39,2019-03-28 06:04:36,4
304562,734,20,2019-03-28 06:05:33,2
304562,4403,34,2019-03-13 10:43:54,4
304562,4404,11,2019-03-13 10:44:47,2
304562,4405,15,2019-03-13 10:45:07,2
304562,4406,52,2019-03-13 10:45:31,6
304562,4407,10,2019-03-13 10:47:00,1
307145,545,11,2019-03-24 20:03:33,2
308359,545,99,2019-04-02 17:44:05,10
309894,545,100,2019-04-10 09:06:39,10
307775,545,100,2019-04-19 19:41:38,10
381604,545,100,2019-06-25 12:33:50,10
403940,545,10,2019-06-28 07:38:23,1
411233,545,13,2019-07-18 11:42:25,2
412039,545,100,2019-07-25 11:08:05,10
188744,545,100,2019-08-02 22:37:16,10
188744,546,85,2019-08-02 22:39:17,9
188744,52609,100,2019-08-15 17:12:21,10
460967,545,100,2019-10-17 13:05:46,10
460967,244660,55,2021-04-08 15:07:24,6
460967,291933,89,2021-04-08 14:06:16,9
460967,291934,52,2021-04-08 14:50:45,6
460967,291935,20,2021-04-08 14:50:49,2
460967,291937,100,2021-04-08 15:08:54,10
474611,545,100,2019-11-27 15:14:19,10
474611,733,100,2020-12-01 12:31:49,10
474611,735,6,2020-05-12 00:57:30,1
478099,545,0,2019-12-09 06:55:35,1
479094,545,31,2019-12-15 15:41:35,4
487923,545,100,2020-01-15 16:26:56,10
493450,545,72,2020-02-26 16:40:59,8
493450,7626,22,2020-02-26 16:38:29,3
493450,7627,7,2020-02-26 16:39:15,1
533190,545,99,2020-06-17 12:01:22,10
604620,545,21,2021-07-24 06:56:56,3
487801,546,100,2021-05-18 17:09:28,10
606992,550,100,2021-08-25 02:04:39,10
606992,62149,100,2021-08-25 02:16:46,10
130811,553,14,2020-04-13 16:59:08,2
130811,736,100,2018-10-29 14:22:38,10
130811,757,100,2019-03-18 16:58:43,10
130811,758,13,2019-03-18 16:57:28,2
130811,801,100,2018-11-12 16:10:44,10
130811,831,100,2019-04-01 13:09:06,10
130811,849,100,2019-04-01 13:18:16,10
130811,878,20,2018-11-12 16:31:37,2
130811,300236,75,2020-07-31 17:31:57,8
130811,300237,100,2020-09-15 15:14:37,10
224562,615,100,2018-10-05 20:25:33,10
224562,12659,100,2018-10-05 19:57:05,10
224562,43457,100,2021-02-05 20:11:12,10
295494,615,100,2019-02-15 02:22:57,10
295494,622,100,2019-02-15 03:02:46,10
295494,3310,100,2019-02-15 05:06:55,10
295494,3311,99,2019-02-15 05:23:36,10
295494,3312,100,2019-02-15 05:28:00,10
295494,3313,100,2019-02-15 05:30:32,10
295494,7626,100,2019-02-15 02:11:58,10
295494,7627,100,2019-02-15 02:15:26,10
295494,7628,100,2019-02-15 02:18:25,10
295494,7629,100,2019-02-15 02:24:02,10
295494,7630,100,2019-02-15 02:29:03,10
295494,7631,100,2019-02-15 02:34:08,10
295494,7632,100,2019-02-15 02:40:08,10
295494,7633,100,2019-02-15 02:43:24,10
295494,7634,100,2019-02-15 02:44:53,10
295494,7635,100,2019-02-15 02:47:02,10
295494,7636,100,2019-02-15 02:48:16,10
295494,7637,100,2019-02-15 02:50:08,10
295494,7638,100,2019-02-15 02:52:59,10
295494,7639,100,2019-02-15 03:15:53,10
295494,7640,100,2019-02-15 03:19:30,10
295494,7641,100,2019-02-15 03:23:00,10
295494,7642,100,2019-02-15 03:30:53,10
295494,7643,100,2019-02-15 03:12:07,10
295494,7644,100,2019-02-15 03:09:42,10
295494,7645,100,2019-02-15 03:05:50,10
295494,7646,100,2019-02-15 03:32:35,10
295494,7647,100,2019-02-15 03:34:01,10
295494,7648,100,2019-02-15 03:35:26,10
295494,7649,100,2019-02-15 05:03:51,10
295494,7650,100,2019-02-15 05:01:57,10
295494,7651,100,2019-02-15 05:00:12,10
295494,7652,100,2019-02-15 03:43:03,10
295494,7653,100,2019-02-15 03:40:58,10
295494,7654,100,2019-02-15 03:37:26,10
295494,7655,100,2019-02-15 16:22:56,10
295494,7656,100,2019-02-15 16:24:26,10
295494,7657,100,2019-02-15 16:26:57,10
295494,7658,100,2019-02-15 17:47:07,10
295494,7659,100,2019-02-15 19:31:13,10
295494,7660,100,2019-02-15 19:34:29,10
295494,7661,100,2019-02-15 19:38:21,10
295494,7662,100,2019-02-15 19:39:42,10
295494,7663,100,2019-02-15 19:40:52,10
295494,7664,100,2019-02-15 19:42:11,10
295494,7665,100,2019-02-15 19:43:38,10
295494,7666,100,2019-02-15 19:45:56,10
295494,7667,100,2019-02-15 19:47:33,10
295494,7668,100,2019-02-15 19:49:07,10
295494,7669,100,2019-02-15 19:50:07,10
295494,7670,100,2019-02-15 19:51:58,10
295494,7671,100,2019-02-15 19:53:31,10
295494,7672,100,2019-02-15 19:56:15,10
295494,7673,100,2019-02-15 19:58:14,10
295494,7674,96,2019-02-15 19:59:28,10
295494,7675,100,2019-02-15 02:55:05,10
295494,7676,100,2019-02-15 02:58:40,10
295494,7677,100,2019-02-15 03:01:16,10
295494,16535,100,2019-02-15 02:31:10,10
295494,43464,100,2020-03-26 00:48:35,10
295494,43470,100,2020-03-26 00:45:42,10
295494,43472,100,2020-03-26 00:50:52,10
295494,43473,100,2020-03-26 00:53:03,10
295494,43477,100,2020-03-26 00:39:58,10
295494,102213,26,2020-03-26 00:33:32,3
295494,233768,100,2020-04-01 00:40:45,10
295494,233769,23,2020-04-01 00:40:16,3
483016,615,29,2020-01-10 11:46:50,3
483016,618,27,2020-01-10 12:25:25,3
483016,619,16,2020-01-24 12:10:13,2
483016,4422,8,2020-01-10 12:25:03,1
483016,4424,5,2020-01-10 12:22:45,1
483016,7626,100,2020-01-10 11:41:31,10
483016,7627,95,2020-01-10 11:47:22,10
483016,7628,24,2020-01-10 12:26:39,3
483016,7629,4,2020-01-10 12:26:19,1
483016,7630,62,2020-01-10 12:20:31,7
483016,7631,100,2020-01-10 12:03:47,10
483016,7634,35,2020-01-10 12:17:33,4
483016,7635,16,2020-01-10 12:32:26,2
483016,7636,16,2020-01-10 12:32:05,2
483016,7639,11,2020-01-10 12:24:33,2
483016,7640,28,2020-01-10 12:23:30,3
483016,7644,6,2020-01-10 12:37:23,1
483016,7646,100,2020-01-10 12:18:24,10
483016,7648,74,2020-01-10 12:36:03,8
483016,7650,54,2020-01-10 12:00:32,6
483016,7651,40,2020-01-10 12:21:59,4
483016,7652,5,2020-01-10 12:35:46,1
483016,7654,12,2020-01-10 12:35:26,2
483016,7656,100,2020-01-10 12:09:07,10
483016,7657,15,2020-01-10 12:41:40,2
483016,7658,100,2020-01-10 12:10:39,10
483016,7659,73,2020-01-10 11:58:48,8
483016,7660,13,2020-01-10 11:58:25,2
483016,7661,100,2020-01-10 12:15:37,10
483016,7662,24,2020-01-10 12:41:11,3
483016,7665,43,2020-01-10 12:16:32,5
483016,7666,8,2020-01-10 12:40:57,1
483016,7667,45,2020-01-10 12:08:17,5
483016,7668,33,2020-01-10 12:34:14,4
483016,7669,100,2020-01-10 12:39:10,10
483016,7670,100,2020-01-10 12:06:38,10
483016,7671,73,2020-01-10 12:01:39,8
483016,7674,8,2020-01-10 12:23:01,1
483016,7679,56,2020-01-10 12:34:37,6
483016,7680,50,2020-01-10 12:19:51,5
483016,16535,14,2020-01-10 12:38:46,2
483016,64247,53,2020-01-10 12:35:02,6
483016,64248,100,2020-01-10 12:31:30,10
483016,64251,61,2020-01-10 12:32:49,7
483016,64252,19,2020-01-10 12:33:18,2
483016,64253,91,2020-01-10 12:33:37,10
483016,64255,69,2020-01-10 12:30:57,7
483016,156433,50,2020-01-10 12:37:41,5
483016,156434,5,2020-01-10 12:30:34,1
483016,156435,32,2020-01-10 12:29:42,4
483016,161362,29,2020-01-10 11:46:13,3
307330,622,100,2019-03-25 19:43:20,10
307330,7626,100,2019-03-25 17:14:26,10
307330,7627,100,2019-03-25 17:18:02,10
307330,7628,100,2019-03-25 17:28:03,10
307330,7629,100,2019-03-25 17:30:56,10
307330,7630,100,2019-03-25 17:42:37,10
307330,7631,100,2019-03-25 17:39:16,10
307330,7632,100,2019-03-25 17:45:30,10
307330,7633,100,2019-03-25 17:55:14,10
307330,7634,100,2019-03-25 17:57:02,10
307330,7635,100,2019-03-25 18:01:08,10
307330,7636,100,2019-03-25 18:02:29,10
307330,7637,100,2019-03-25 18:06:29,10
307330,7638,100,2019-03-25 18:14:51,10
307330,7639,100,2019-03-25 18:21:48,10
307330,7640,100,2019-03-25 18:31:38,10
307330,7641,100,2019-03-25 18:48:50,10
307330,7642,100,2019-03-25 19:35:01,10
307330,7643,100,2019-03-25 19:37:08,10
307330,7645,100,2019-03-25 19:48:37,10
307330,7646,100,2019-03-25 19:56:50,10
307330,7648,31,2019-03-25 20:00:20,4
307330,16535,100,2019-03-25 17:36:30,10
307330,62140,100,2019-03-26 08:58:59,10
307330,62141,100,2019-03-26 09:12:19,10
307330,62142,100,2019-03-26 09:14:40,10
307330,62143,100,2019-03-26 09:17:31,10
307330,62144,100,2019-03-26 09:19:11,10
307330,62145,100,2019-03-26 09:20:42,10
307330,62146,100,2019-03-26 09:22:11,10
307330,62147,100,2019-03-26 09:23:26,10
307330,62148,99,2019-03-26 09:24:28,10
307330,62149,100,2019-03-26 09:25:31,10
307330,62150,100,2019-03-26 09:28:11,10
307330,62151,100,2019-03-26 09:31:05,10
307330,62152,100,2019-03-26 09:35:39,10
307330,62153,100,2019-03-26 09:37:36,10
307330,62154,100,2019-03-26 09:40:57,10
307330,62155,100,2019-03-26 09:43:13,10
307330,62156,100,2019-03-26 09:45:05,10
307330,62157,99,2019-03-26 09:46:25,10
307330,64195,100,2019-03-26 09:48:25,10
307330,64196,100,2019-03-26 09:52:10,10
307330,64197,100,2019-03-26 09:54:18,10
307330,64198,100,2019-03-26 09:57:05,10
307330,64199,100,2019-03-26 09:59:58,10
493845,622,100,2020-03-03 13:50:51,10
493845,16366,100,2020-03-11 17:11:26,10
493845,16370,26,2020-03-03 13:54:37,3
250640,733,61,2018-09-29 15:54:14,7
250640,735,65,2018-09-29 15:55:05,7
275125,733,100,2018-10-30 20:30:12,10
275125,734,59,2018-10-30 20:32:10,6
279350,733,100,2018-11-27 17:40:32,10
279350,734,100,2018-11-27 17:41:52,10
279350,735,100,2018-11-27 17:45:12,10
279350,736,100,2018-11-27 17:46:22,10
279350,737,100,2018-11-27 17:48:12,10
279350,738,100,2018-11-27 17:49:12,10
279350,739,100,2018-11-27 17:50:32,10
279350,740,100,2018-11-27 18:04:22,10
279350,741,100,2018-11-27 18:09:12,10
279350,742,100,2018-11-27 18:14:02,10
279350,743,100,2018-11-27 18:19:52,10
279350,744,100,2018-11-27 18:22:42,10
279350,745,100,2018-11-27 18:32:22,10
279350,746,85,2018-11-27 19:45:52,9
279350,747,100,2018-11-27 19:49:52,10
279350,748,100,2018-11-27 19:56:02,10
279350,749,100,2018-11-27 20:14:50,10
279350,750,100,2018-11-27 20:17:32,10
279350,751,100,2018-11-27 20:18:32,10
279350,752,100,2018-11-27 20:22:32,10
279350,753,100,2018-11-27 20:33:42,10
279350,754,83,2018-11-27 20:36:31,9
279350,755,100,2018-11-27 20:39:02,10
279350,756,100,2018-11-27 20:42:45,10
279350,757,100,2018-11-27 20:51:12,10
279350,758,100,2018-11-27 20:53:22,10
279350,759,100,2018-11-27 20:58:12,10
279350,760,100,2018-11-27 21:00:32,10
279350,761,100,2018-11-27 21:03:22,10
279350,762,100,2018-11-27 21:18:42,10
279350,763,100,2018-11-27 21:22:52,10
279350,764,77,2018-11-27 21:27:22,8
279350,765,100,2018-11-27 21:30:02,10
279350,766,100,2018-11-27 21:34:32,10
279350,769,91,2018-11-27 17:51:42,10
279350,770,93,2018-11-27 17:53:12,10
279350,771,80,2018-11-27 17:56:52,8
279350,772,72,2018-11-27 17:58:32,8
279350,773,100,2018-11-27 18:01:32,10
279350,774,100,2018-11-27 21:43:02,10
279350,775,100,2018-11-27 21:44:52,10
279350,776,100,2018-11-27 21:54:32,10
279350,777,79,2018-11-27 21:58:31,8
279350,778,100,2018-11-27 22:02:12,10
279350,779,100,2018-11-27 22:10:32,10
279350,780,100,2018-11-27 22:21:22,10
279350,781,100,2018-11-27 22:52:32,10
279350,782,100,2018-11-29 01:38:10,10
279350,783,100,2018-11-29 01:43:40,10
279350,784,88,2018-11-29 02:09:30,9
279350,785,100,2018-11-29 02:17:40,10
279350,786,100,2018-11-29 02:25:50,10
279350,787,100,2018-11-29 02:34:10,10
279350,788,100,2018-11-29 02:38:40,10
279350,789,97,2018-11-30 19:07:25,10
279350,790,100,2018-11-30 19:10:05,10
279350,791,78,2018-11-30 19:22:25,8
279350,792,100,2018-11-30 19:24:35,10
279350,793,100,2018-11-30 19:36:25,10
279350,794,76,2018-11-30 19:40:35,8
279350,795,100,2018-11-30 22:19:25,10
279350,796,100,2018-11-30 22:25:45,10
284489,733,24,2018-12-17 19:49:34,3
282951,733,100,2018-12-19 14:06:48,10
282951,734,100,2018-12-19 14:08:46,10
282951,735,100,2018-12-19 14:11:14,10
282951,736,100,2018-12-19 14:13:30,10
282951,737,100,2018-12-19 14:15:25,10
282951,738,100,2018-12-19 14:16:18,10
282951,739,100,2018-12-19 14:17:56,10
282951,740,100,2018-12-19 15:27:28,10
282951,741,100,2018-12-19 15:39:01,10
282951,742,100,2018-12-19 15:51:39,10
282951,743,100,2018-12-19 15:57:14,10
282951,744,100,2018-12-19 16:00:33,10
282951,745,100,2018-12-19 16:08:22,10
282951,746,100,2018-12-19 16:11:12,10
282951,747,100,2018-12-19 20:13:14,10
282951,748,100,2018-12-19 20:15:24,10
282951,769,100,2018-12-19 14:20:23,10
282951,771,100,2018-12-19 14:22:18,10
282951,772,100,2018-12-19 14:24:25,10
282951,773,100,2018-12-19 14:29:03,10
282951,7626,100,2018-12-10 19:26:00,10
282951,7627,88,2018-12-10 19:51:42,9
282951,7637,100,2018-12-20 21:16:03,10
287821,733,100,2019-01-07 15:14:15,10
297418,733,58,2019-03-01 00:06:47,6
297418,734,77,2019-03-01 00:08:17,8
297838,733,71,2019-03-06 09:08:45,8
297838,52609,17,2019-03-25 15:15:25,2
306455,733,100,2019-03-21 13:25:15,10
306455,734,100,2019-03-21 13:23:11,10
306455,735,100,2019-03-21 13:22:00,10
306455,736,100,2019-03-21 13:20:05,10
306455,738,100,2019-03-21 13:18:24,10
90904,733,20,2019-03-21 20:11:06,2
105315,733,100,2019-03-24 10:05:33,10
105315,734,100,2019-03-24 10:07:08,10
105315,735,100,2019-03-24 10:10:29,10
105315,736,100,2019-03-24 10:11:40,10
105315,737,100,2019-03-24 10:13:31,10
105315,738,100,2019-03-24 10:14:22,10
105315,739,100,2019-03-24 10:15:51,10
321687,733,100,2019-04-18 05:57:29,10
109904,733,71,2019-04-24 12:31:06,8
231976,733,100,2019-05-07 10:24:32,10
231976,734,100,2019-05-07 10:28:28,10
231976,735,100,2019-05-07 10:31:36,10
231976,736,2,2019-05-07 11:54:39,1
231976,737,100,2019-05-07 10:39:23,10
231976,738,100,2019-05-07 10:46:17,10
363387,733,100,2019-05-20 17:57:57,10
402859,733,100,2019-06-20 17:09:05,10
284292,733,82,2019-07-31 20:36:21,9
284292,735,100,2019-07-31 20:11:42,10
284292,750,100,2019-07-31 19:59:11,10
284292,754,41,2019-07-31 20:23:30,5
284292,755,100,2019-07-31 19:30:19,10
284292,756,100,2019-07-31 19:34:12,10
284292,757,100,2019-07-31 20:04:50,10
284292,758,95,2019-07-31 20:30:59,10
284292,759,100,2019-07-31 20:13:13,10
284292,760,100,2019-07-31 20:15:59,10
284292,761,100,2019-07-31 20:19:25,10
284292,765,100,2019-07-31 19:44:56,10
284292,767,99,2019-07-31 20:34:25,10
284292,768,58,2019-07-31 20:37:48,6
284292,769,100,2019-07-31 20:45:40,10
284292,771,100,2019-07-31 20:40:48,10
284292,790,62,2019-07-31 20:25:17,7
284292,798,100,2019-07-31 19:21:25,10
284292,801,100,2019-07-31 19:49:10,10
284292,805,82,2019-07-31 19:57:48,9
284292,65427,100,2019-07-31 20:00:35,10
284292,65431,100,2019-07-31 20:08:47,10
284292,65432,100,2019-07-31 19:40:11,10
284292,65433,100,2019-07-31 19:54:58,10
427705,733,18,2019-08-09 17:57:29,2
379487,733,100,2020-01-06 06:53:25,10
482860,733,100,2020-02-10 10:15:36,10
482860,7626,100,2020-02-10 10:29:19,10
482860,183710,77,2020-02-10 10:18:57,8
503424,733,100,2020-04-01 18:41:01,10
322263,733,100,2020-04-03 12:38:51,10
322263,734,100,2020-04-03 12:40:47,10
322263,746,14,2020-04-03 11:56:23,2
322263,751,6,2020-04-03 14:33:48,1
322263,755,81,2020-04-03 17:58:41,9
322263,774,57,2020-04-03 18:16:16,6
322263,793,100,2020-04-03 17:50:26,10
322263,794,100,2020-04-03 17:54:25,10
322263,900,22,2020-04-03 14:38:11,3
322263,45042,100,2020-04-03 18:09:14,10
322263,64216,100,2020-04-03 17:48:14,10
322263,66521,100,2020-04-03 11:57:56,10
322263,128684,100,2020-04-03 12:28:31,10
322263,128685,100,2020-04-03 12:32:02,10
322263,181492,52,2020-04-03 17:46:09,6
322263,182546,81,2020-04-03 18:08:04,9
492163,733,100,2020-05-27 12:34:06,10
492163,734,100,2020-05-27 12:35:41,10
492163,735,100,2020-05-27 12:37:46,10
492163,736,100,2020-05-27 12:39:02,10
492163,737,100,2020-05-27 12:40:57,10
492163,738,100,2020-05-27 12:41:56,10
492163,739,100,2020-05-27 12:45:37,10
492163,740,100,2020-05-27 13:00:04,10
492163,741,100,2020-05-27 13:03:02,10
492163,742,100,2020-05-27 13:15:53,10
492163,743,100,2020-05-27 13:21:35,10
492163,744,100,2020-05-27 13:24:31,10
492163,745,100,2020-05-27 13:29:58,10
492163,746,100,2020-05-27 13:32:14,10
492163,747,100,2020-05-27 13:41:12,10
492163,748,100,2020-05-27 13:43:28,10
492163,749,100,2020-05-27 13:46:52,10
492163,750,100,2020-05-29 08:53:33,10
492163,751,100,2020-05-29 08:55:01,10
492163,752,100,2020-05-29 08:58:25,10
492163,753,100,2020-05-29 09:03:03,10
492163,754,100,2020-05-29 09:05:29,10
