item_id,language,name,nb_views,description,created_at,Difficulty,Job,Software,Theme,duration,type
43102,en,Sway - Transforming your static documents into interactive Web content,65.0,"You have a large number of static documents, in Word or PDF format, for example. However, because of the abundance of rich content on the Web nowadays, this type of documents does not attract readers and no longer finds an audience. So, you have decided to make up for lost time by digitizing all your static files into appealing and eye-catching content. How can you give your content a creative dimension that is sure to attract attention?	What tools can you use to speed up this transformation and save some time? Will you need to start from scratch to create new interactive content? How can digitization of this content be used for ease of reference anytime, anywhere. Microsoft Sway is your new presentation tool.  It is designed to satisfy today’s web requirements, which makes it your ideal solution. Once the Sway application has been launched from your Office 365 portal, its interface opens up and offers you the option of either creating a brand-new presentation or using an existing document. Pre-existing models or examples designed by other people may also be used. For our purpose, let’s choose “Start from a document”, then select the document you wish to import in the file explorer window. Once the file has been imported, the Sway application displays the content in several cards, while the original file structure remains the base. You can then start making changes to your presentation to make it look great.  You will be able to add a wide range of elements: titles, texts, images, video files and audio files. Content from various sources - such as Microsoft Power BI, Forms, Stream, SlideShare and even other Sways - can also be incorporated in your document. Sway offers the advantage of being able to automatically provide format and animation for any element you choose to add to your presentation.  All you need to do is insert an element and the application does the rest. Once you are finished enhancing your Sway document, click on “Play” to see the result. If you are pleased with your work, you can publish it by sharing it with others. When you click on the “Share” button, you will understand the advantage of using Microsoft Sway to publish your web content. Sway offers a broad range of possibilities that are more powerful than any other Office 365 tools. You can copy a single link of your Sway and send it via Skype or email, you can also use a visual link containing an image and an overview of your Sway. You can also share your designs on social media: Facebook, Twitter and LinkedIn. And lastly, Sway allows you to generate an embedded code. You would then be able to embed your Sway in any web page, either on your website or on a SharePoint site or even in another Sway. Microsoft Sway has been designed from the Web for the WebWith Sway, it has never been so simple to create content that is interactive as well as attractive. Using Sway makes it easy to digitise your static documents. With Sway, you will save a great deal of time and energy.",2018,N/A,[],['Sway'],[],203.0,use_case
43457,en,Introduction to Teams,467.0,"Facilitating teamwork is a priorityfor all companies no matter their size.In this training session, you will discover how Microsoft's new collaboration and communication platform, called Teams, makes teamwork simpler.First of all, what is Microsoft Teams?Teams is a new application focused on collaborative work between members of a team.The application is built aroundinstant messaging and allows your team to get organised and create multiple discussion threads for a single project, while ensuring the traceability of all communications.Everything your team needs has been brought together in a single customised and secure interface:you can add people, create custom channels, pin files and websites,and add bots that work on your team's account.By using Microsoft Teams, you benefitfrom all features and benefits of Office 365.This application integrates the calling and meeting experience of Skype for Business, the planning of Outlook, the rich conversations of Yammer, and the organised storage of SharePoint and OneDrive.The goal is to make your team not only more productive, but also more creative.Finally, your Teams applicationenables you to stay connected with your teams no matter where you go.You can log in online from any browser, install the desktop application, and use the mobile application.",2018,N/A,[],['Microsoft Teams'],"['Discover', 'Collaborate', 'Communicate']",100.0,tutorial
43458,en,Presentation of the desktop application,122.0,"In this video, we will take a tourof the interface and functions made available by your Teams application.No matter which version of the application you use, online or installed on your device, you will find the same interface and the same functions.Here, you will find a list of allthe teams you have access to.A button located at the bottom ofthis column allows you to create or join a team.Clicking the ellipsis associated with the name of a team brings up a list of options for managing your team and setting parameters.By default, you start with only one channel when you create a team,the General channel.A channel is like a chat room for your team, and you can add as many members as you like.Each channel is organised into several tabs.Three tabs are displayed by default when you create a new channel.The tabs enable integration with tools and services that suit your needs.The Conversations tab is the heart of the channel.This is where you can chat and finda log of all your conversations.The main menu, on the left side, enables you to use the other features available in Teams: - Under Activity, you will find an overview of activity on the channels you follow.- Chat enables you to start a privatechat and to view a list of all your private chats.- The Meetings menu shows the schedule of your upcoming events and also enablesyou to plan meetings.- Files brings together all thefiles shared within your teams,the files saved on your OneDriveand the ones on your team’s SharePoint sites.You can also add other cloud storage spaces.The search area found at the top of your application helps you find people, messages, and files.Finally, by clicking on your profilepicture, you can change your picture and status, check your recorded messages, and configure the application.",2018,N/A,[],['Microsoft Teams'],"['Discover', 'Collaborate', 'Communicate']",113.0,tutorial
43459,en,Finding content and people,105.0,"Microsoft Teams is equipped witha very powerful search engine to help you find quickly whatever you need.You will find that this search area is always available at the top of the application, no matter whichsection you are currently using.This search area enables you tofind messages, people, and files.Starting a search is very simple: just type in a term and you will see suggestions appear.For example, here, I want to find all messages posted by Franck, or any message containing his name.Once you confirm your search, theresults are displayed as a list in this column.By default, the search covers the content of messages posted in the channels, which you can then check with a simple click.However, you can also switch to a person search by using the appropriate tab.In that case, you can view a person's business card and launch various actions from there, such as: starting a private chat, sending an email,and making an audio or video call to the person.The last tab in the results column is the Files tab.Here, you will find all files sharedand used by the person.Finally, clicking on the Messagesand Files tabs gives you the option of using filters to refine your results.",2018,N/A,[],['Microsoft Teams'],"['Discover', 'Communicate', 'Research']",75.0,tutorial
43460,en,Getting help,107.0,"Do you want to know how a functionworks, or just get your questions answered?No worries, you don't have to quitthe application to get the help you need.For help, go to the Chat menu and click on T-Bot.Microsoft Teams incorporates a smart help engine, similar to Cortanain Windows 10.T-Bot is a robot that can understand your requests and spontaneously respond to your questions and problems.All you have to do is ask T-Bota question or enter a keyword or phrase in the Conversations tab,and it will find the answer for you.You also have a traditional, completeand structured help menu at your disposal.Search for what you need in the menu on the left and read the detailson the right.You also have access to FrequentlyAsked Questions and to video tutorialswhere all the main functions ofMicrosoft Teams are explained.",2018,N/A,[],['Microsoft Teams'],"['Discover', 'Research']",55.0,tutorial
43461,en,Creating a team and adding members,180.0,"All collaborative work in Microsoft Teams starts with the creation of a team and the invitation of members.Teams offers you two options: you can either create your own team,or you can join an existing team.To do this, make sure you are atthe Teams menu, then click the Joinor create a team button at the bottom of your list of teams.This is where you will find the teams you can join, as long as they have already been created.Alternatively, you can use the search area to find a specific team.Another way to join a team is to use commands.To do this, type the /join command into the command area at the topof your application and select a team from the list of suggestions.You can also enter the team name in order to find it.To join a private team, you will have to be invited by the owner.To create your own team, click on Create team.Give your team a name and add a short description if you like, and select the type of team, Public or Private.Public teams are open to everyone in your organisation, but private teams can only be joined by invitation.You also have the option of creating a team based on a pre-existing Office365 group, by clicking on this link.Click on Next to add people individually, or use instant messagingor mailing lists.Keep in mind that one team can have up to 2500 members.There. Your team has been created, and is now listed in your list of teams.Finally, you should know that Teams lets you have up to 250 teams per account.",2018,N/A,[],['Microsoft Teams'],"['Organize', 'Collaborate', 'Communicate']",101.0,tutorial
43462,en,Adding channels and tabs,90.0,"Conversation channels can ensureorganised and productive team conversations.By default, when a new team is created, it starts with only one“General” channel, but you can add as many more as you like.All channels are open to all members of the team, and any member cancreate new conversation channels.To do this, click on the ellipsis associated with the team name, then select Add channel.Give a specific name to the channel and add a brief description to let other users know the topic of the conversation channel.Then, click on Add.Your conversation channel has been created, and it has its own group of tools and services, three by default.Microsoft Teams calls these tools ""Tabs"".Like channels, all members of yourteam can access and create tabs.To add tabs, click on the Plus sign.In the window that appears, you will find several applications and services that can be added to your channel, such as: office tools, a task scheduler, a SharePoint site, a OneNote module, and other servicessuited to the needs of your team.Now, let’s see how creating a tab works.Imagine you want to add a task scheduler to follow and manage tasks for your team.Give your tab a name and confirm its creation by clicking Save.There.Your scheduler is readily availableand can be used by all members of your team.",2018,N/A,[],['Microsoft Teams'],"['Share', 'Organize', 'Collaborate', 'Communicate']",89.0,tutorial
43463,en,Using and managing channels and tabs,75.0,"You've just added channels and created tabs now let's take a look at how to manage them. When you create a channel. It is automatically added to your favourites. These channels are always shown under the team name. However, if you only want to see the most frequently used channels. You can remove a few over them from your favourites to do this click on the ellipsis.The name of the channel then click on remove favorite if you prefer you can simply uncheck. This star next to the channel name.Also, the same process applies if you want to add a channel to your favourites, either click on this star or click on more channels under your favourites and then on the star associated with the desired channel.Clicking on the ellipsis associated with the name of the channel gives you access to several options for managing the channel. Edit this channel to change the name and description of the channel get email address to get the email address of the channel. This allows external users to send messages and files to the channel directly for example, follow this Chan.Direct notifications of new activity in the channel finally delete this channel.You cannot modify or delete the general channel. Now let's look at the tabs. The tabs are available to all members of your team at the top of each channel.You can rename or permanently delete a tab by right clicking on it, you can start a conversation in a tab at anytime by clicking here.Users can follow the conversation here or in the conversations tab.",2018,N/A,[],['Microsoft Teams'],"['Share', 'Organize', 'Collaborate', 'Customize', 'Communicate']",98.0,tutorial
43464,en,Managing storage spaces in Teams,87.0,"To help your team get organised, each channel is equipped with its own file library.It contains files you can share that can only be found in that channel.When you click on the Files tab,you'll find all files created andshared by all members participating in the channel.Here, you can create new files andfolders, upload files from your computer, and add cloud storagespaces to the channel.The latter are added as foldersfor this channel only and will be accessible to all members who have access to the channel.Many options are made available by selecting or right-clicking on a file, for example: Open in Office Online, or Move and Copy for moving or copying the file to another channel for the same team or for another team, or to one of the cloud storage spaces you added.You can also download, delete, and rename the file, or convert it into a tab.Now, let's look at the Files menuin the navigation panel on the left side of the application.Unlike the Files tab, here you'll find all of the files you have uploaded and viewed, either in Teams or in the storage spaces you've linked to Teams.These files are organised into several views: Recent displays a log of Office 365 documents you have viewed or modified.Microsoft Teams displays all filesrecently created or modified by all members of your team in your favourite channels.Downloads displays a list of allfiles you've downloaded from Teams.Cloud storage displays all cloud storage services you've connected to Teams.To link cloud storage space to Teams,click on Add cloud storage at the bottom of this section.Then, select a cloud storage service from the list and log in to your account.Finally, keep in mind that any account you add here can only be accessed by you.",2018,N/A,[],['Microsoft Teams'],"['Share', 'Organize', 'Collaborate', 'Customize', 'Communicate']",113.0,tutorial
43465,en,Managing your teams,116.0,"In this video, we'll look at waysto manage and set up your teams.Let's start with reorganising teams.To do this, all you need to do is select the name of a team, and then slide it to the desired location.If you want to remove a team fromyour favourites, click on the ellipsisassociated with the team's name,then select Remove favourite.Likewise, to add a team to yourfavourites, proceed the same waybut select Favourite instead.You'll also find several other optionsin this menu that allow you to manage your team, such as: Add members,Leave the team, and Delete the teamif you have the required permissions.By clicking on Edit team, you can also change the name, description,and confidentiality settings of your team.The Manage team option allows you to manage and configure your team.First, let's look at the Members tab.Here, you'll find a list of all team members.So, you can add more members, change member roles and delete members, if you like.Keep in mind that if you would like to delete another member who has owner permissions, you must first change their role to that of a regular member and have them leave the team.The Channels tab displays all channels created in the team, including both active channels and deleted channels that can be restored.You can also add new channels by clicking on this button.The Apps tab gives an overview of all applications added to your team,which you can uninstall by clicking here.You can also add more applications by clicking on Go to store.Finally, check the next video to learn how to change your team settings.",2018,N/A,[],['Microsoft Teams'],"['Organize', 'Customize']",110.0,tutorial
43466,en,Setting up and customizing your team,99.0,"If you are the owner of a team,you have the ability to modify settings and personalise your team.To do this, click on the ellipsis associated with your team's name,then select Manage team, and then on the Settings tab.The first option allows you to change the team's picture.The Member permissions tab allowyou to configure member permissions(for instance, allow a member to create, update, and delete channels and tabs).Guest permissions is for managingpermissions granted to guest members.This option allows you to activate or deactivate use of @team and @channel mentions: the former is for sending a notification to all members of a team, and the latter is for sending a notification only to members who have the current channel in their favourites.The Fun stuff option allows you to enable or disable the use of emoji, memes, GIFs, and stickers in messages by your team members.There. You can now be sure that everything is under control.",2018,N/A,[],['Microsoft Teams'],['Customize'],64.0,tutorial
43467,en,Participating in team conversations,80.0,"As previously implied, MicrosoftTeams is built around instant messaging.Multiple discussion threads, named channels, can be created in Teams.When you select a channel, you first start in the Conversations tab.This is where you can chat and viewa log of all communications between members of your team.Keep in mind that conversations are persistent.That is, a log of interactions on the channel will always be available for viewing.This allows, for example, a new member to catch up on goings onin the project.On the other hand, if no one hasposted anything yet, this screen is displayed.You can be the first to start a new conversation that all memberswill then be able to view.Let's select a different channel,which already has a log.You have two options for chatting with team members: Either start a conversation by writing your message here, or reply to an ongoing discussion by clicking on Reply at the bottom of the ongoing conversation.Reply means that your message will be associated with the precedingmessage block.This command should be used whenyou want to react, respond, or ask a question about the current topic.Using Start indicates that you want to discuss a topic that hasn't been discussed yet.See the next video to find out howyou can edit and enhance your messages.",2018,N/A,[],['Microsoft Teams'],"['Share', 'Collaborate', 'Communicate']",79.0,tutorial
43468,en,Editing and enhancing your messages,69.0,"When you participate in a team discussion, either by creating a new conversation or by responding to one, the message editor proposes several actions, which we will now discuss.A message is not made up of text alone.Clicking on Reply, or on Start fora new conversation, opens the editor.For formatting options, click on the first icon.New tools appear: Bold, Italic, Underline, Highlight, Colour, and Size.You can also format your text usingbullet points, numbering, titles, and citations.This icon enables you to insert a link and to indicate that themessage has high priority.A message can also include a fileor an image uploaded from different sources, such as: the list of recentlyused files, another channel, your cloud storage space or your computer.The file will be added to the channel's file library.Many other tools for enhancing your conversations are also at your disposal: emoji, GIFs, stickers, and memes, which can be edited.Once your message is ready, clickhere or press Enter to submit it.Finally, you can edit a message after posting.To do this, click on the ellipsisat the top right of your message,then select whether to delete or edit it.",2018,N/A,[],['Microsoft Teams'],"['Share', 'Collaborate', 'Communicate']",92.0,tutorial
43469,en,Interacting in a conversation,85.0,"In order for your team’s conversations to be productive, Microsoft Teams is equipped withmultiple functions that enable you to take full advantage of these conversations.In addition to the option of grouping conversations around a common topic,you can also save messages where you will be able to easily find them again.This also makes follow-up easier.To view all saved messages, click on your profile picture and then on Saved.You can also show your interestin a message without necessarily replying to it.The ""like"" mention found here, at the top-right of the messages, allows you to show the writer that you liked their intervention.You also have the ability to draw someone's attention to your message.To do this, simply mention the person's name, preceded by the @ symbol.The person you mentioned will receive a notification and will see a number next to the channel that indicatesthe number of mentions of their name in the channel.Similarly, you can mention a channelor a team name using @channel nameto reach everyone who has this channel in their favourites, or @team name to reach all members of the team.Finally, if you see the name of a team and channel in bold, that means there are new messages that you have not read yet.",2018,N/A,[],['Microsoft Teams'],"['Collaborate', 'Communicate']",81.0,tutorial
43470,en,Moving from a conversation to an online meeting,90.0,"Whether you're in the Conversationstab of the channel, or chatting in a different tab, you can quickly and easily organise an online meeting.Located under the compose zone,the Meet now button enables youto hold an impromptu meeting.Since this meeting takes place in a channel, anyone can join in.Keep in mind that the Meet now button does not start any calls and does not trigger any notifications. A video preview immediately appearsif you have a camera set up.Give the meeting a name, then click on Meet now.Once you've entered the meeting,you can invite more people to participate in your meeting or invitea team member by clicking on their name.Any member of the team can participate.They will see the video icon displayed next to the channel name, which lets them know that a meeting has started.All they have to do to join the meeting is click on Join.Team meetings include sharing offiles, audio and video files and screens.Bear in mind that, if you start a meeting from an existing conversation, you can find all of your messages in that tab by clicking on the Show conversation icon.Once the meeting is over, anyonewho didn't participate will be ableto see that it has taken place inthe relevant conversation or channel.",2018,N/A,[],['Microsoft Teams'],"['Collaborate', 'Communicate']",82.0,tutorial
43471,en,Sharing your desktop and content,85.0,"In this video, we will see how quick and easy it is to share your screen during an online meeting.With Microsoft Teams, you no longer need a physical meeting space or projector.Once in the meeting, you can usethe Share desktop icon to start sharing your screen, or any openapplication on your computer.Clicking the icon gives you theoption of sharing either your desktop screen, or only the window of anopen application.Simply click on your selection toshare it with the other meeting participants.The window you've selected moves to the forefront, so that you can concentrate on your presentation.Meanwhile, a miniature view of themeeting window is available so you can cancel sharing or switch to the participant view.On the participant side, the screenconfiguration allows everyone to see the shared content as well asthe other participants’ video.They can switch between views tochange the focus over to the participants, or to switch back to the content.To focus on the content, it onlytakes one click to switchto a full screen view and remove everything else.They can also keep using Teams during the meeting.To do this, they can simply clickoutside the meeting to check onwhat's happening in other  channels, or to look for a file.The meeting window will then shrinkto the top of the application so they can keep track of the meetingand return to it with one clickon the meeting window.Finally, keep in mind that the desktop sharing function is not availablein the web version and is exclusive to the desktop version.",2018,N/A,[],['Microsoft Teams'],"['Share', 'Collaborate', 'Communicate']",96.0,tutorial
43472,en,Private and small group chats,70.0,"In addition to being able to chatas a team, Microsoft Teams gives you the opportunity to chat privatelyor in a small group with whomever you like.But first, it's important to thoroughly understand the differencebetween team conversations in the channels and private chats.Private chats do not appear in team discussions.They are only visible to people you invite or who have invited you,in contrast to team conversations that are visible to all team membersregardless of whether or not they participate.To start a private chat, you can use the New chat icon, which is always available here no matterwhere you are in the application.Type in the names of one or more people you'd like to have a privateconversation with in the To field.Then, compose your message and press Enter.You can check the person's availability by looking at the coloured circles.You can share documents the same way as in a team conversation.When you open the Files tab, you'll see all documents that have been shared during this private chat.You can add someone to a private chat at any time.To do this, click on the Add people icon in the top right corner and enter their names.Keep in mind that you can have upto 20 people in a private chat at a time.This is also where you'll find iconsfor making an audio or video callwith all chat participants.Your private chats are always saved in the Chat menu.Here, for example, you'll find alog of all your private chats.Just click on the person's nameto continue chatting with them.Finally, when you receive an instantmessage, Teams will notify you via a small window that appears at thebottom right of your screen, and by the number of received messagesshown in the Chat menu.",2018,N/A,[],['Microsoft Teams'],"['Share', 'Collaborate', 'Communicate']",108.0,tutorial
43473,en,Following your activities and your team's activities,97.0,"To help you stay active and efficientover the entirety of your projects,Microsoft Teams makes it easy tofollow up on your activities andon all news from your teams.To do this, go to the Activity menu.The first thing you'll see is the classic Feed.Here, you'll find all activity thatdirectly involves you, such as if someone has replied to one of yourposts, liked one of your messages,or mentioned you.You will also be notified if you've been added to a team or if your status has changed within a team,as well as if there are any newmessages in a channel you follow.To help you sort through all this activity, Teams indicates each type of notification with a different icon.You can also use filters to show only the information you want to see.Finally, just click on a notificationto open the relevant channel.Now, let's look at your personal activity Feed.To do that, open the drop-down menuat the top of your Feed and select My activity.This section displays a list of all your tasks and recent activityin Microsoft Teams.For example, it shows if you've replied to a conversation or mentioned someone.",2018,N/A,[],['Microsoft Teams'],"['Collaborate', 'Communicate', 'Research']",73.0,tutorial
43474,en,Using and co-editing files,69.0,"In order to facilitate collaborationwithin your teams, Microsoft Teams makes it possible to quickly attach files to your conversations.When you create or reply to aconversation, you can attach a filethat will then be made availableto all members of the team.from your Recent files, your OneDrive,a Channel you are a member of, and your Computer.Files posted to a channel are allfound in the same place.To find them, go to the Files tab of the channel.You can also create Word, Excel,and PowerPoint office documents here directly, and upload otherfiles from your computer.By selecting a document, you can open it in Teams, Office Online, or the desktop application.Bear in mind that all Office documents made available in the team's storage space can be worked on by multiple collaborators, and that all changes made will be available to all team members, in real time.While editing your documents, you can start a chat any time with other people who are editing the document at the same time, by clicking here.These chats also appear in the channelso that other members will be able to read the log.You can also make important files more prominent to make them moreeasily accessible.To do this, just select a file andthen Make this a tab.So, when you click on the tab, thesame principle applies: you can view the file, edit it directlyor open it in Office Online or use the desktop application for editing.",2018,N/A,[],['Microsoft Teams'],"['Share', 'Produce', 'Collaborate', 'Communicate']",100.0,tutorial
43475,en,Check your events,86.0,"As mentioned previously, MicrosoftTeams can use all Office 365 tools,particularly Outlook messenger.This integration of applications allows you to plan events here, in Teams, or in Outlook.The events you plan will appear in both applications.To manage your meetings in Teams,just click on the Meetings menu:a list of your upcoming commitments is displayed, including the ones from your Outlook calendar.You can also use this button to switch between the two views, Agenda and Day.The Agenda view lets you see allyour events for the current week.In contrast, the Day view shows you a detailed view of events for a single day.By clicking on a meeting, you have access to the invitation details.Here, you will find the date and time of the meeting, the topic to be discussed, a description of the meeting and the participants.You can also chat with other participants and ask them questionsbefore the start of the meeting.Also, just like any other meeting,you can send a reply to the organiserto indicate that you accept the invitation, that you provisionally accept the invitation, or that youdecline to participate.If you are the meeting organiser,you can also cancel the meetingby clicking on this button or youcan make changes to its content, if you like.Finally, see the next video to learnhow to plan meetings in Teams.",2018,N/A,[],['Microsoft Teams'],"['Communicate', 'Research']",86.0,tutorial
43476,en,Planning meetings,115.0,"Microsoft Teams gives you the opportunity to easily plan team meetings or private meetings.Let's plan a meeting together, to see the difference between thesetwo types of meetings.To create a meeting, click on Meetingson the left side of your application,then click on the Schedule a meetingbutton at the bottom of this column.The planning window appears.Start by giving your meeting a title,then configure the date, the starttime, and the end time.If you like, you can also add meeting details.You can also plan a recurring meetingby checking the Repeat box.Next, you can add participants.Here, you have two options: eitherselect None to create a private meeting or select Channel to createa meeting open to all team members.If you select a channel, the meetingplanner creates a post in the selected channel, and the entire team can use that post for exchanges about the meeting.You can use this post to set the meeting agenda, share files, leave comments, and ask questions before and after the meeting.However, if you want to set up a private meeting with specific people,without making the meeting open to all users of the channel, you must select the None option.You can then simply invite the people you wish to invite.When you add a person to the meeting,you are shown a schedule that indicates when the person is available.This enables you to quickly finda time that works for everyone.You can find a time that works forall participants by using the Scheduling assistant to show their availability.Each private meeting also starts a new discussion thread for all meeting participants.You can use this thread to share important files, post questions, and follow up.Finally, keep in mind that teammeetings can be created in the desktopor web versions of the application.The mobile version allows participation only.",2018,N/A,[],['Microsoft Teams'],"['Organize', 'Collaborate', 'Communicate']",117.0,tutorial
43477,en,Joining and managing a meeting,58.0,"When you are invited to a scheduled meeting, you receive an invitation in your email inbox.At the time scheduled for the meeting,go to the Meetings tab, then click on the Join button.Contact is established and if themeeting has already been launched,you will be connected immediately.If the meeting has already started, you will also see a notification in the Chat menu indicating that the meeting has begun.You can click on this notification to join the meeting immediately.Just like a traditional call, you can mute your microphone, show or hide your video feed to other participants, or hang up.Any participant using the desktop version of the application can also share their screen with the other participants.If necessary, you can also invite more people during the meeting.To do this, use this icon.You will then be able to call anothermember who was not initially expected.In this situation, a call is placedand the new participant can join the meeting if they are available.Once you've finished, you can simply hang up.The meeting can go on as long as the other members haven't hung up on their end.Finally, if you are in transit,it is perfectly possible to followa meeting from your mobile device if you wish.",2018,N/A,[],['Microsoft Teams'],"['Organize', 'Collaborate', 'Communicate']",78.0,tutorial
43478,en,Modifying application settings,88.0,"To access your application settings,simply select your profile picture.Let's start by changing your picture.To do this, click on Change picture,then delete the current pictureand upload another one from your computer.Then, confirm the change by clicking on Save.In this menu, you also have the option of changing your Status.If you click on Settings, you immediately open the general application settings.You can then change the theme ofyour application by selecting one of the available themes, change the way the application starts,and finally, change the application language.Keep in mind that changing the language requires the application to be restarted.Finally, to sign out of Teams, click on your profile picture and select Sign out.",2018,N/A,[],['Microsoft Teams'],['Customize'],55.0,tutorial
43479,en,Choose how to receive notifications,66.0,"Microsoft Teams works like a messengerservice, a professional social network, a hub for documents, and a means of centralising tools around your projects.So, several notifications are sent out by the application to keep informed.You can configure and choose thenotifications that are most important to you.To do this, go to your Profile picture, then select Settings, andfinally Notifications.The notification settings are arranged into several categories: Mentions, Messages, and Other.Just choose the type of event you want to be alerted about.To do this, choose one of the options from this drop-down menu.As well, you can disable a given type of notification, show it only in your activity Feed, show it in the Banner, or show it in the Banner and simultaneously receive a message in your inbox.",2018,N/A,[],['Microsoft Teams'],['Customize'],55.0,tutorial
43480,en,Using commands and keyboard shortcuts,57.0,"To make the application easier touse, and to save you some time,Microsoft Teams provides you withseveral commands and responds toa large variety of keyboard shortcuts.Let's start with the commands.These are shortcuts for performingcommon tasks in your teams.To see a list of all commands, type/ in the command area at the top of the application.A menu will open that displays all commands.To the right of each command, you'll find a description of what it does.You can then simply select the command you wish to use.We can divide the commands into two types: commands that do notneed additional information to run,such as status, help, and mention commands, and commands that need additional information to run, such as call, join, and activity commands.Now, let's take a look at the keyboard shortcuts.To display a list of shortcutsavailable in Teams, click on your profile picture and select Keyboard shortcuts, or simply use the keyboard shortcut Alt+/.You can also use the /keys command.A window appears showing all keyboardshortcuts used in Teams.These shortcuts are sorted into four categories: General, Navigation, Messaging, and Meetings and Calls.Now, all you need to do is memorisethe ones you need and make use of them.",2018,N/A,[],['Microsoft Teams'],['Customize'],90.0,tutorial
43481,en,Inviting outside participants,154.0,"In order to enable you to inviteclients or other people who are not part of your company tocollaborate with you on a project,Microsoft Teams is equipped witha new function, called Guest mode.This mode allows teams in your companyto grant outside participants accessto their teams and channels.To use this function, the administrator must first enable guest access to Teams.To do this, access the Office 365 administration centre with an administrator account, select Settings, Services and add-ons,then find and click on Microsoft Teams.Under Settings by user/license type,select Guest from the drop-down menu and activate the option.Finally, click on Save to confirm your changes.There.All teams in your company can now invite outside people to their teams,provided that the guests have a Microsoft account, at least a free one.On their end, the guests will receivean invitation in their inbox.All they have to do is click onthe link to gain access to Teams as a guest.The person will then be able to participate in the life of the team,receive and reply to messages, access files in the channels, take part in chats, participate in conferencesand collaborate on documents.",2018,N/A,[],['Microsoft Teams'],"['Organize', 'Collaborate', 'Customize', 'Communicate']",82.0,tutorial
43482,en,Reduce the number of emails in the company,637.0,"Today, many emails are still being sent in your company.You want to change these habitsas sometimes replies are delayed,inboxes are getting overloaded andthere is not enough time to reply.In addition, everyone stores these emails in their inbox, when all this information could be leveraged.But how should you go about it to encourage your colleagues to adopt this approach?You are afraid that communicationswill be less effective.Why not take advantage of a new project launch as an incentive for your colleagues to use Teams?Let’s see how Teams can help you.Teams is a workspace that improves collaboration.Setting up a team is very quick and simple.The team can then include several discussion channels that you can create to compartmentalise discussions.Here, for example, I’m takingadvantage of a new project in whichI will create different discussionchannels around a particular topic.It’s these discussion channels that will allow you to lower the number of emails in the company.In these discussion spaces, each member can send important information to other members.They can ask open-ended questions, reply to questions, etc.The advantage is that you can leverage the exchanges and retrieve the discussion thread at any time.Finally, if you want to converse with other people outside of the channel, this is entirely possible.Simply go to the “Chat” tab, andthen enter one or more names.Here, the discussion is limitedto the people you have invited.All you need to do then is to choosethe right tool, the channel, when you want to share information witha team, the “Chat” tab when you want to have a one-on-one talk or an exchange with other people from more than one team.To summarise, Teams will allow youto centralise exchanges.You will automatically reduce thenumber of messages in your inboxes.And you will be leveraging knowledge!",2018,N/A,[],['Microsoft Teams'],['Organize'],148.0,use_case
43483,en,Manage your team meetings in Teams,230.0,"You are in charge of a team.Your supervisor has created a team for you in Microsoft Teams, but you are wondering how to manage team meetings.Some of your associates are working remotely, and you don’t want tohave them travel long distances.Will you need to use yet anothertool to manage your online meetings?Teams includes all the features required to help you manage your online meetings.The “Meetings” tab allows you toschedule your meetings directly in Teams.No other tools are needed.Everything takes place in the Teams interface.Go to the “Meetings” tab, click on the “Schedule a meeting” button and, as for any meeting, indicate a title, a date, schedules and a message, if necessary.Next, if you want to invite an entire team, choose the meeting channel.This will allow you to invite all the members of this team.Below, you are free to invite other people by entering their names here.Finally, click on “Schedule a meeting”.The guests will receive an email notification.They may then join the meeting thanks to this invitation.Likewise, they can find the “Join”button under the “Meetings” tabwhen the meeting is about to begin.The meeting takes place directly in Teams.You can talk, display your video,share content or browse the Teamsfeatures during your meeting.For example, while the meeting istaking place, you can open the shared Notebook to access your meeting minutes.Teams is designed to suggest allthe tools you might need for teamwork.Your meetings can be planned, launchedand held, all within the application.",2018,N/A,[],['Microsoft Teams'],"['Collaborate', 'Communicate']",121.0,use_case
43484,en,Recovering previous Office 365 Groups,70.0,"You are already using Office 365 groups, and this approach seems very useful so far. However, you want to limit the number of interfaces for your users, and you would like to use Teams as a central location and main tool for every access. Will you need to give up your existing groups to recreate them as a team in Teams? Will you be losing all of the group’s components? Will your users be able to find their way in Teams, and will they have to adapt to this change? Teams gives you the option of recovering your previous Office 365 groups when you create a team. This is easy to do. When your cursor is positioned on the “Teams” tab, click on “Add team”. Next, click on “Create team”. At the bottom of the screen, use the link “Create a team from an existing Office 365 group”. Teams will suggest a list of groups that are available and that have not yet been transformed into a team in the Teams application.Choose the group that you want and confirm your choice. Your team has been created.The members will be notified by email and will be invited to connect to Teams as part of a new team. The files will also be recovered in the “Files” section of the general channel, and the storage space will remain the same. If your group had a notebook or a plan in Planner, you can also recover it. In the tabs, click on the “+” sign and choose OneNote, for example. Teams will find all the notebooks that you are using. Here is the one that was used in the group. It now appears as a tab.You can do this for different applications, such as Planner, to recover tasks from the previous group. That way, your colleagues will not be affected by this change. They will find exactly the same tools. Only the access will change and will even make their daily tasks easier. With Teams, you can recover your previous Office 365 groups with just a few clicks. Everything will be or can be recovered. And your users or colleagues don’t have to change their habits.",2018,N/A,[],['Microsoft Teams'],['Organize'],136.0,use_case
